golden_id,event_type,firm_name,firm_canonical,has_crd,lead_first,lead_last,team_name_current,team_name_prior,street,city,state,zip_
4556,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Daniel,Carter,Hill Wealth Partners,Hill Wealth Partners,1801 Lake Pl,San Francisco,CA,94101
4557,SPLIT_PARENT,Kingsbridge Capital Advisors,kingsbridge,False,Linda,Allen,Allen Wealth,Allen Wealth,6547 Central Pl,Louisville,KY,40201
4558,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Linda,Johnson,Evans Institutional Group,Evans Institutional Group,5245 Elm Dr,Dallas,TX,75201
4559,MEMBER_CHANGE,Securities America,securities_america,True,Mark,Wilson,Torres Capital Group,Torres Capital Group,9155 Main Pkwy,Washington,DC,20001
4560,RENAME,Commonwealth Financial Network,commonwealth,True,Megan,Allen,Allen & Associates,Allen Financial Group,6033 Market Ave,Baltimore,MD,21201
4561,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Steven,Yang,Moore Wealth Advisors,Moore Wealth Advisors,4400 Church Ave,Jacksonville,FL,32201
4562,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Kenneth,Yang,Harris Advisory Group,Harris Advisory Group,5047 Jefferson St,Denver,CO,80201
4563,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Donald,Nelson,Miller Wealth Partners,Miller Wealth Partners,6660 Highland Way,Philadelphia,PA,19101
4564,RENAME,Robert W. Baird & Co.,rwbaird,True,Linda,Parker,Parker & Associates,Parker Portfolio Group,8114 Adams Dr,Seattle,WA,98101
4565,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Daniel,Morris,Scott Family Wealth Group,Scott Family Wealth Group,5332 Highland Pl,Los Angeles,CA,90001
4566,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,William,Hill,Hall Wealth Partners,Hall Wealth Partners,6208 Liberty Ln,Los Angeles,CA,90001
4567,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Patricia,Jackson,Johnson Advisory Group,Johnson Advisory Group,6461 Cedar St,Houston,TX,77001
4568,RENAME,Ameriprise Financial Services,ameriprise,True,Lisa,Evans,Evans & Kim Advisors,Evans Institutional Group,611 Union St,Philadelphia,PA,19101
4569,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Susan,Jones,Nguyen Financial Group,Nguyen Financial Group,9484 Church Rd,Portland,OR,97201
4570,MEMBER_CHANGE,UBS Financial Services,ubs,True,Linda,Adams,Mitchell Asset Management Group,Mitchell Asset Management Group,9887 Washington Court,Nashville,TN,37201
4571,RENAME,Oppenheimer & Co.,oppenheimer,True,Richard,Hill,Hill Wealth Management Group,Hill Family Wealth Group,2657 Cedar Pl,Pittsburgh,PA,15201
4572,SPLIT_PARENT,Summit Peak Advisors,summit_peak,False,Donald,Parker,Parker Asset Management,Parker Asset Management,9690 Madison Way,Memphis,TN,38101
4573,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Christopher,Parker,Scott Advisors,Scott Advisors,7119 Commerce Dr,Louisville,KY,40201
4574,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Anthony,Nelson,Collins Asset Management,Collins Asset Management,9837 Madison St,Minneapolis,MN,55401
4575,MEMBER_CHANGE,UBS Financial Services,ubs,True,Thomas,Phillips,Wilson Investment Group,Wilson Investment Group,8848 Central Dr,San Francisco,CA,94101
4576,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Jennifer,Collins,Jackson Advisors,Jackson Advisors,5759 Cedar Dr,Richmond,VA,23219
4577,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Matthew,Moore,Thompson Advisory Group,Thompson Advisory Group,872 Broad Way,Denver,CO,80201
4578,MEMBER_CHANGE,LPL Financial,lpl_financial,True,Barbara,Roberts,Turner Wealth Partners,Turner Wealth Partners,3814 Madison Ln,Columbus,OH,43201
4579,RENAME,Oppenheimer & Co.,oppenheimer,True,Patricia,Collins,Collins & Edwards Partners,Collins Family Wealth Group,9402 Madison Way,Houston,TX,77001
4580,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,David,Stewart,Campbell Partners,Campbell Partners,3311 Liberty St,Chicago,IL,60601
4581,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Barbara,Campbell,Cruz Advisors,Cruz Advisors,6067 Monroe Ln,Louisville,KY,40201
4582,MEMBER_CHANGE,Securities America,securities_america,True,Barbara,Jackson,Nguyen Wealth Management Group,Nguyen Wealth Management Group,8515 Washington Pl,Austin,TX,78701
4583,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Robert,Scott,Harris Capital Partners,Harris Capital Partners,9787 Hill Ave,Dallas,TX,75201
4584,RENAME,Highfield Asset Management,highfield,False,Barbara,Huang,Huang & Associates,Huang Asset Management,6495 Madison Pkwy,Philadelphia,PA,19101
4585,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Karen,Allen,Cruz Investment Group,Cruz Investment Group,3313 Washington Ave,Indianapolis,IN,46201
4586,RENAME,Kingsbridge Capital Advisors,kingsbridge,False,Christopher,King,King Private Wealth,King Capital,6286 Maple Ave,Pittsburgh,PA,15201
4587,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Daniel,Lee,Roberts Investment Group,Roberts Investment Group,5558 Broad Rd,Memphis,TN,38101
4588,RENAME,Northgate Investment Partners,northgate,False,Sarah,Adams,Adams & Martin Group,Adams Investment Partners,4570 Lincoln Pl,Fort Worth,TX,76101
4589,RENAME,LPL Financial,lpl_financial,True,Karen,Cruz,Cruz Investment Group,Cruz Capital Group,4690 River Ave,San Antonio,TX,78201
4590,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Lisa,Williams,Khan Family Wealth Group,Khan Family Wealth Group,8821 Union Pl,Phoenix,AZ,85001
4591,SPLIT_PARENT,Edward Jones,edward_jones,True,Nancy,Wang,Wang Financial Group,Wang Financial Group,3173 Market St,Oklahoma City,OK,73101
4592,RENAME,Raymond James Financial Services,raymond_james,True,Michael,Jackson,Jackson Capital Group,Jackson Wealth Advisors,8945 Cedar Pkwy,Fort Worth,TX,76101
4593,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Paul,Stewart,Rivera Wealth Partners,Rivera Wealth Partners,1733 Central Rd,Minneapolis,MN,55401
4594,SPLIT_PARENT,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Steven,Nguyen,Nguyen Institutional Group,Nguyen Institutional Group,2304 Washington St,Houston,TX,77001
4595,RENAME,Robert W. Baird & Co.,rwbaird,True,Susan,Harris,Harris & Associates,Harris Advisory Group,4080 Spring Rd,Chicago,IL,60601
4596,MEMBER_CHANGE,Highfield Asset Management,highfield,False,David,Flores,Davis Capital,Davis Capital,7356 Washington Court,Fort Worth,TX,76101
4597,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Betty,Jackson,Smith Advisors,Smith Advisors,126 Market Way,Memphis,TN,38101
4598,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Lisa,Morris,Nelson Capital Partners,Nelson Capital Partners,857 Adams Pkwy,New York,NY,10001
4599,RENAME,Cetera Financial Group,cetera,True,Patricia,Green,Green Wealth Management Group,Green Private Wealth Group,9004 Lake Way,Las Vegas,NV,89101
4600,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Donald,Miller,Torres Wealth Management Group,Torres Wealth Management Group,8016 Madison Way,Houston,TX,77001
4601,RENAME,Kingsbridge Capital Advisors,kingsbridge,False,Margaret,Anderson,Anderson Partners,Anderson Wealth,8275 Elm St,Seattle,WA,98101
4602,MEMBER_CHANGE,Securities America,securities_america,True,Ashley,Adams,Zhang Wealth Advisors,Zhang Wealth Advisors,6567 Central St,Denver,CO,80201
4603,RENAME,Wells Fargo Advisors,wells_fargo,True,Barbara,Nguyen,Nguyen & Associates,Nguyen Portfolio Group,3743 Oak Dr,San Jose,CA,95101
4604,RENAME,DA Davidson & Co.,da_davidson,True,Kenneth,Diaz,Diaz Wealth Management Group,Diaz Capital Group,6663 Hill Pkwy,Milwaukee,WI,53201
4605,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Mark,Harris,Miller Portfolio Group,Miller Portfolio Group,1465 Lincoln St,Nashville,TN,37201
4606,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Lisa,Campbell,Phillips Partners,Phillips Partners,6439 Hill Pkwy,Los Angeles,CA,90001
4607,MEMBER_CHANGE,National Planning Holdings,nph,True,Emily,Nguyen,Diaz Wealth Management Group,Diaz Wealth Management Group,3859 River Blvd,Oklahoma City,OK,73101
4608,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Sandra,Diaz,Collins Wealth Management,Collins Wealth Management,7483 Union St,San Antonio,TX,78201
4609,RENAME,Securities America,securities_america,True,William,Stewart,Stewart Family Wealth Group,Stewart Capital Group,9252 Highland Ave,Jacksonville,FL,32201
4610,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Christopher,Adams,Moore Portfolio Group,Moore Portfolio Group,6510 Jefferson St,Kansas City,MO,64101
4611,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Emily,Campbell,Davis Capital Group,Davis Capital Group,4140 Maple Pkwy,Charlotte,NC,28201
4612,RENAME,Kingsbridge Capital Advisors,kingsbridge,False,Betty,Reyes,Reyes & Patel Partners,Reyes Capital,5685 Washington Ln,New York,NY,10001
4613,RENAME,Raymond James Financial Services,raymond_james,True,Daniel,Davis,Davis & Associates,Davis Asset Management Group,9461 Adams St,Boston,MA,02101
4614,RENAME,Harborview Private Wealth,harborview,False,Barbara,Nelson,Nelson & Stewart Partners,Nelson Private Wealth,4627 Market St,Dallas,TX,75201
4615,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Linda,Green,White Advisors,White Advisors,6130 Central Dr,Miami,FL,33101
4616,RENAME,Clearwater Capital Group,clearwater,False,Kenneth,Thomas,Thomas & Associates,Thomas Wealth Management,1454 Main Ln,Louisville,KY,40201
4617,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Andrew,Hall,Liu Capital Group,Liu Capital Group,1483 Commerce Rd,Oklahoma City,OK,73101
4618,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Michael,Scott,Nguyen Wealth Management,Nguyen Wealth Management,3666 Monroe Pl,San Antonio,TX,78201
4619,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Rachel,Davis,Stewart Private Wealth Group,Stewart Private Wealth Group,5084 Oak Ave,Dallas,TX,75201
4620,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Amanda,White,Harris Advisors,Harris Advisors,1521 Highland Pl,Louisville,KY,40201
4621,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,James,Cruz,Collins Financial Group,Collins Financial Group,9377 Highland St,Columbus,OH,43201
4622,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Kenneth,White,Nelson Private Wealth Group,Nelson Private Wealth Group,8173 Commerce Ave,Minneapolis,MN,55401
4623,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Steven,Thompson,Thomas Partners,Thomas Partners,5759 Madison Court,Atlanta,GA,30301
4624,MERGE_SURVIVOR,Parkside Wealth Strategies,parkside,False,Michael,Yang,Yang Wealth Management,Yang Wealth Management,5071 Maple Blvd,Indianapolis,IN,46201
4625,SPLIT_PARENT,Parkside Wealth Strategies,parkside,False,Nancy,Smith,Smith Private Wealth,Smith Private Wealth,1627 Lincoln Rd,Tampa,FL,33601
4626,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Steven,Smith,Morris Asset Management,Morris Asset Management,9776 Spring Dr,Charlotte,NC,28201
4627,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Rachel,Thomas,Carter Wealth Partners,Carter Wealth Partners,1989 Monroe Court,Kansas City,MO,64101
4628,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Michael,Hill,Nelson Capital Partners,Nelson Capital Partners,7236 Oak St,Las Vegas,NV,89101
4629,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Richard,Cruz,Allen Capital Group,Allen Capital Group,9719 Liberty Way,Columbus,OH,43201
4630,RENAME,Clearwater Capital Group,clearwater,False,David,Turner,Turner & Allen Partners,Turner Capital Partners,3972 Oak Dr,Columbus,OH,43201
4631,RENAME,LPL Financial,lpl_financial,True,Steven,Gomez,Gomez & Flores Advisors,Gomez Asset Management Group,7492 Spring Way,Indianapolis,IN,46201
4632,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,David,Parker,Davis Partners,Davis Partners,5051 Central Rd,Tampa,FL,33601
4633,SPLIT_PARENT,Meridian Private Wealth,meridian_pw,False,Robert,Gomez,Gomez Investment Partners,Gomez Investment Partners,7289 Adams Dr,San Antonio,TX,78201
4634,RENAME,Securities America,securities_america,True,David,Scott,Scott & Wright Partners,Scott Asset Management Group,420 Spring Rd,San Jose,CA,95101
4635,RENAME,Commonwealth Financial Network,commonwealth,True,Michael,Nelson,Nelson Capital Group,Nelson Portfolio Group,9662 Willow Pkwy,Denver,CO,80201
4636,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Linda,Liu,Flores Wealth,Flores Wealth,1823 Cedar St,Raleigh,NC,27601
4637,MEMBER_CHANGE,National Planning Holdings,nph,True,Helen,Morgan,Hill Wealth Partners,Hill Wealth Partners,7465 Willow Rd,Washington,DC,20001
4638,RENAME,Cetera Financial Group,cetera,True,Jennifer,Nelson,Nelson & Associates,Nelson Investment Group,8484 Highland Way,Dallas,TX,75201
4639,MERGE_SURVIVOR,LPL Financial,lpl_financial,True,Nancy,Cruz,Cruz Portfolio Group,Cruz Portfolio Group,3542 River Court,Oklahoma City,OK,73101
4640,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Donald,Stewart,Morris Advisory Group,Morris Advisory Group,9602 Main Pkwy,Miami,FL,33101
4641,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Margaret,Wright,Campbell Capital Group,Campbell Capital Group,6929 Main Ln,Las Vegas,NV,89101
4642,RENAME,Crestwood Family Office,crestwood,False,Rachel,Reyes,Reyes Family Office,Reyes Wealth Management,3081 Church Ln,Houston,TX,77001
4643,RENAME,Edward Jones,edward_jones,True,Susan,Wilson,Wilson Private Wealth Group,Wilson Asset Management Group,9076 Commerce St,Richmond,VA,23219
4644,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Paul,Martin,Liu Capital Partners,Liu Capital Partners,7574 Jefferson Pkwy,Louisville,KY,40201
4645,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Susan,Chen,Morris Institutional Group,Morris Institutional Group,3460 Highland Pkwy,Baltimore,MD,21201
4646,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Paul,Collins,White Financial Group,White Financial Group,7774 Highland Blvd,Atlanta,GA,30301
4647,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Kenneth,Chen,Brown Financial Group,Brown Financial Group,4005 Willow Ave,San Diego,CA,92101
4648,MEMBER_CHANGE,Securities America,securities_america,True,Ashley,Jackson,Flores Investment Group,Flores Investment Group,3170 Union St,Baltimore,MD,21201
4649,MEMBER_CHANGE,Securities America,securities_america,True,Margaret,Torres,Young Advisory Group,Young Advisory Group,2786 Lake Dr,Charlotte,NC,28201
4650,MEMBER_CHANGE,UBS Financial Services,ubs,True,Andrew,Liu,Jackson Portfolio Group,Jackson Portfolio Group,9756 Lake Rd,San Francisco,CA,94101
4651,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,David,Johnson,Patel Asset Management Group,Patel Asset Management Group,551 Lincoln Pkwy,Indianapolis,IN,46201
4652,RENAME,Harborview Private Wealth,harborview,False,Mark,Cruz,Cruz & Rivera Group,Cruz Partners,6634 Broad Pl,San Diego,CA,92101
4653,RENAME,Edward Jones,edward_jones,True,Jennifer,Adams,Adams & Stewart Advisors,Adams Wealth Advisors,6519 Spring Blvd,St. Louis,MO,63101
4654,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Susan,Patel,Wilson Wealth Advisors,Wilson Wealth Advisors,5730 Lake Way,Chicago,IL,60601
4655,MEMBER_CHANGE,UBS Financial Services,ubs,True,Nancy,Carter,Huang Wealth Partners,Huang Wealth Partners,4258 Market Court,Oklahoma City,OK,73101
4656,MERGE_SURVIVOR,Janney Montgomery Scott,janney,True,Jessica,Baker,Baker Capital Group,Baker Capital Group,4120 Cedar Ave,Pittsburgh,PA,15201
4657,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Paul,Nelson,Patel Partners,Patel Partners,4293 Washington Pl,Washington,DC,20001
4658,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Charles,Wilson,Campbell Wealth Management Group,Campbell Wealth Management Group,5408 Lake Way,Baltimore,MD,21201
4659,MERGE_SURVIVOR,Northgate Investment Partners,northgate,False,Kenneth,Wilson,Wilson Private Wealth,Wilson Private Wealth,5556 Main Way,Boston,MA,02101
4660,SPLIT_PARENT,Meridian Private Wealth,meridian_pw,False,Sandra,Carter,Carter Asset Management,Carter Asset Management,7417 Central Ln,New York,NY,10022
4661,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,John,Wright,Williams Advisors,Williams Advisors,9768 Elm Blvd,San Antonio,TX,78201
4662,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,David,Nelson,Wang Financial Group,Wang Financial Group,660 Maple Pkwy,Nashville,TN,37201
4663,MEMBER_CHANGE,Securities America,securities_america,True,Steven,King,Flores Advisory Group,Flores Advisory Group,9797 Monroe Pkwy,San Diego,CA,92101
4664,MEMBER_CHANGE,Securities America,securities_america,True,Matthew,Khan,Roberts Wealth Advisors,Roberts Wealth Advisors,8030 Washington Court,Minneapolis,MN,55401
4665,MEMBER_CHANGE,Edward Jones,edward_jones,True,Sarah,Turner,Martin Investment Group,Martin Investment Group,5174 Highland Pl,Baltimore,MD,21201
4666,SPLIT_PARENT,LPL Financial,lpl_financial,True,Emily,Lee,Lee Private Wealth Group,Lee Private Wealth Group,7864 Union Pkwy,Memphis,TN,38101
4667,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Ashley,Morris,Davis Asset Management Group,Davis Asset Management Group,236 Lake Dr,Austin,TX,78701
4668,SPLIT_PARENT,Securities America,securities_america,True,Helen,Rivera,Rivera Wealth Management Group,Rivera Wealth Management Group,7816 Main St,Nashville,TN,37201
4669,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Joseph,Campbell,Anderson Wealth Advisors,Anderson Wealth Advisors,8089 River Pl,Phoenix,AZ,85001
4670,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Karen,Taylor,Moore Institutional Group,Moore Institutional Group,2708 Adams St,Phoenix,AZ,85001
4671,SPLIT_PARENT,Crestwood Family Office,crestwood,False,Linda,Torres,Torres Investment Partners,Torres Investment Partners,6105 Hill Ave,Memphis,TN,38101
4672,RENAME,Robert W. Baird & Co.,rwbaird,True,Susan,Hall,Hall & Associates,Hall Portfolio Group,2352 Union Ave,Chicago,IL,60601
4673,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Betty,Reyes,Hill Family Office,Hill Family Office,2256 Jefferson Pl,New York,NY,10022
4674,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,David,Anderson,Scott Capital,Scott Capital,6747 Union Pkwy,Atlanta,GA,30301
4675,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Dorothy,Moore,Taylor Wealth Management Group,Taylor Wealth Management Group,3865 Adams Ln,Chicago,IL,60601
4676,RENAME,Commonwealth Financial Network,commonwealth,True,Jessica,Wang,Wang & Torres Partners,Wang Capital Group,4889 Adams Court,Jacksonville,FL,32201
4677,RENAME,Edward Jones,edward_jones,True,James,Roberts,Roberts & Lee Partners,Roberts Capital Group,8417 Commerce Blvd,Charlotte,NC,28201
4678,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Jennifer,Morris,Jackson Family Office,Jackson Family Office,8863 Liberty St,Milwaukee,WI,53201
4679,MERGE_SURVIVOR,UBS Financial Services,ubs,True,David,Huang,Huang Wealth Partners,Huang Wealth Partners,5598 Jefferson Pkwy,Dallas,TX,75201
4680,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Christopher,Patel,Hill Financial Group,Hill Financial Group,1336 Hill Court,Oklahoma City,OK,73101
4681,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Mark,Green,Evans Institutional Group,Evans Institutional Group,7641 Main Ave,Louisville,KY,40201
4682,MEMBER_CHANGE,UBS Financial Services,ubs,True,Joseph,Evans,Roberts Asset Management Group,Roberts Asset Management Group,8232 Broad Way,San Diego,CA,92101
4683,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Richard,Yang,Wilson Capital Group,Wilson Capital Group,1306 Highland Blvd,Los Angeles,CA,90001
4684,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Christopher,Campbell,Moore Wealth Advisors,Moore Wealth Advisors,5880 Elm Dr,Columbus,OH,43201
