team_name,firm_name,lead_name,email,members,address
Martin Famly Wealth Group,Hilliard Lyons,,,,"9881 Lake Pkwy, Denver, CO 80201"
Brown Advisory Group,Wells Fargo Advisors,Jason Bown,,,"8075 Market Ave, Houston, TX 77001"
Wright Retirement Solutions Group,LPL Financial,,,,
Phillips Asset Management Group,Commonwealth Financial Network,,,Ryan Phillips|Dorothy Nguyen,
Ch3n Wealth Advisors,Cetera Financial Group,Em1ly Gacia,egarcia@cetera.com,,
Roberts Tax & Wealth Group,Janney Montgomery,Kar3n Roberts,robertsk@janney.com,Karen Roberts|Lisa Hill|Christopher Jone|Rache1 Taylor|Megan Kim,"5795 Washington Pkwy, Nashville, TN 37201"
Zhang Wealth Management,Crestwood Family Office,,,,"638 River Rd, Washington, DC 20001"
Morris Capital Partners,Meridian Private Wealth,,margaret.smith@meridianpw.com,,"9203 Washington Pl, St. Louis, MO 63101"
GreenA5set Management Group,Janney Montgomery Scott,L1nda Green,lgreen@janney.com,Linda Green|Sarah Davis,
Huang Capital Group,Securities America,"Huang, Margaret",huangm@secam.com,,"956 Jefferson Pkwy, Charlotte, NC 28201"
Evans Investment Group,Morgan Stanley Wealth Management,,,,"5529 Market Way, Indianapolis, IN 46201"
Scott Wealth Management Grou,Commonwealth Financial Network,"Young, Rachel",,,
Rivera FamilyWealth Group,DA Davidson & Co.,,,,
Wright Partners,Northgate Investment,,,,
Carter Partners,Northgate Investment Partners,"arter, Mark",,Mark Carter|Thomas Yang|Lida Nguyen|Donald King|Jason Miller,
Thompson Capital Group,Woodbury Financial Services,Jennifer Thompson,jennifer.thompson@woodburyfs.com,,"9280 Lake Court, Las Vegas, NV 89101"
Jones As5et Management Group,Woodbury Financial Services,Ryan Jones,,Ryan Jones|Bran Phillip|Timothy Wright|Charles Wilson|Helen Collin|Patricia Diaz|Edward King,
Smith Retirement Solutions Gr0up,Merrill Lynch,,tsmith@ml.com,Thomas Smith|Ryan Roberts|Dorothy Harris|Jacob Jones,
Young ax & Wealth Group,Wells Fargo,"Young, David",,,
Phillips Financial Partners,Northgate Investment,Susan ak,,Susan 6aker|Paul Brown|J0hn Zhang|Amanda Hal1|Karen Morgan|Susan Jackson,"6481 Cedar Pkwy, Memphis, TN 38101"
Young Capital Group,Robert W. Baird & Co.,Ed Young,,,
Kim & Associate5,Securities America,Kev Kim,,,
Davis Capital Group,Hilliard Lyons,Charles Kim,,Ch@rles Kim|shley Morris|Ashley Chen|Brian Young|Jennifer Miller,
Nguyen & Associates,Summit Peak Advisors,Tom Collins,,,
Martin Financial Partners,Clearwater Capital Group,Jessica Martin,jessica.martin@clearwatercap.com,Jessica Martin|Rachel Chen|Karen Mitchell|Chrisopher Hall,
Brown Family ealth Group,Ameriprise Financial Services,,,,"6804 Elm Blvd, Washington, DC 20001"
Zhag Asset Manag3ment,Highfield Asset,"Willams, Paul",paul.williams@highfieldam.com,,"3017 Madison Ave, Seattle, WA 98101"
Wilson Wealth Management Group,Merrill Lynch Pierce Fenner & Smith,,ctaylor@ml.com,,
Parker & Associates,Hilliard Lyons,Kev Parker,,,
Campbll Financial Group,Commonwealth Financial,Barbara Torres,barbara.torres@commonwealth.com,Barbara Torres|Timothy Cruz|Jason White|Mark Patel|Charles Brown,"144 Highland Court, Chicago, IL 60601"
Kim Investment Group,Oppenheimer & Co.,,matt.wang@opco.com,,
Morris & Associates,Highfield Asset Management,,,Ryan Morris|Donald Harris|Jeffrey Rivera|Linda Morris|Amanda Diaz,
Reyes Private W3alth Group,UBS Financial Services,,reyesb@ubs.com,Barbara Reyes|Charles Anderson|Michael Allen|Andrew Campbell|Timothy Harris|Donald Rivera|John Evans|Edward Torres|Barbara Wng|Jennifer Cruz|Barbara Zhang,
Davis Wealth Management,Meridian Private Wealth,Sarah Davis,,,
Moore & Associates,Summit Peak Advisors,,,,"5682 Main St, Las Vegas, NV 89101"
Diaz Retirement Solutions Group,Securities America,,dan.kim@secam.com,,
Wright Family Wealth Group,National Planning,,,,
Brown Wealt,Northgate Investment,Christopher Brown,brownc@northgateinv.com,,
Brown Asset Management Group,Morgan Stanley,Sandra Liu,,Sanda Liu|Paul Smith|Dorothy Che|Richard Harris|Sarah Wright,
Nguyen Family 0ffice,Northgate Investment,,matt.cruz@northgateinv.com,,"4760 Spring Dr, Kansas City, MO 64101"
Miller Advisors,Meridian Private Wealth,,,,"4537 Lincoln Court, San Diego, CA 92101"
Matin Private Wealth,Parkside Wealth Strategies,Rache1 Martin,,,
Martin Private Client Group,Janney Montgomery Scott,,martinl@janney.com,,
Allen Wealth Partners,Wells Fargo,Andy @llen,andy.allen@wellsfargoadv.com,,"5099 Willow Way, Indianapolis, IN 46201"
King Investment Group,Oppenheimer & Co.,,,,"8482 Market Court, Raleigh, NC 27601"
Martin & Nguyen Partners,Stifel Nicolaus & Company,"Martin, John",,,
Phillips Portfolio Group,Cetera Financial Group,"Phillips, Ronald",,,"8279 Hill Court, San Jose, CA 95101"
Morgan & Collin Partners,Raymond James Financial Services,Jeff Morgan,,,"2098 Hill Blvd, Austin, TX 78701"
Collins Advisors,Northgate Investment Partners,James Col1ins,collinsj@northgateinv.com,,
Wang Investment Group,Stifel Nicolaus & Company,"Wang, Dorothy",,,"813 River Ave, San Francisco, CA 94101"
Harris Capital,Meridian Private Wealth,,,Sandra Harris|Anthony White|Karen Taylor|Ricard Smith|Susan Wright,"3945 Highland Court, Las Vegas, NV 89101"
Thomas & Ass0ciates,Parkside Wealth Strategies,,thomass@parksidewealth.com,,
Thompson Private Client Group,Cambridge Investment Research,,mthompson@cambridgeinv.com,,
Parker Private Wealth Group,Cambridge Investment Research,Timothy Parker,,Timothy Parker|Helen Davis|Linda Lee,
Carter Advisors,Highfield Asset Management,Timothy Carter,tim.carter@highfieldam.com,,"4774 Main Ln, Houston, TX 77001"
Wright Partners,Kingsbridge Capital Advisors,,swright@kingsbridgecap.com,,"5157 Park Rd, Philadelphia, PA 19101"
Chen Tax & Wealth Group,Robert W. Baird & Co.,,mike.chen@rwbaird.com,Michael Chen|Jacob Thomas|Kevin Morgan|Robert Huang,
Diaz Private Wealth Group,Morgan Stanley Wealth Management,Amanda Diaz,,,
Diaz Fnancial Partners,Ridgeway Wealth Management,,,,
Torres Capital Partners,Parkside Wealth Strategies,Chris Torres,,Christopher Torres|Charles Allen,"8942 Madison Pkwy, Washington, DC 20001"
Roberts Asset M@nagement,Meridian Private Wealth,,,Emily Hall|Karen Aderson|Robert Adams|Nancy Roberts|Rachel Turn3r|William Scott|Br1an Patel|Barbara Jones,"3035 Washington Rd, Seattle, WA 98101"
Jack5on Private Wealth Group,Raymond James Financial Services,"Jackson, Jessica",,,
Brown Wealth Manag3ment Group,Wells Fargo Advisors,,,,
Wilson Capital Group,Wells Fargo Advisors,"Wilson, Nancy",,,"7822 Maple St, Austin, TX 78701"
Morris Asset Mana9ement,Meridian Private Wealth,Margaret Morris,,Margaret Morris|Brian Harris|Helen Tompson|Ashley Turner|David Stewart,
Khan Privte Wealth Group,LPL Financial,R@chel Khan,rachel.khan@lpl.com,Rachel Khan|Thomas Wright|Joseph Garcia|Thomas Phillips|George Campbell,
Stewart Advisors,Parkside Wealth Strategies,"Torres, Jeffrey",,,
Cruz Private Wealth,Crestwood Family,D@n Cruz,,,"2722 Elm Pkwy, Boston, MA 02101"
White Private Client Group,Commonwealth Financial Network,Nancy White,,,"1359 Maple Rd, Indianapolis, IN 46201"
Adams Capital,Clearwater Capital Group,Joe ang,,,"4288 Madison Way, Indianapolis, IN 46201"
Th0mpson & Associates,National Planning Holdings,,thompsonj@nph.com,,"5927 Spring Blvd, Raleigh, NC 27601"
M@rtin Investment Group,Woodbury Financial Services,,,,"6100 Jefferson Court, Dallas, TX 75201"
Edwards Institutional Group,DA Davidson & Co.,,redwards@dadavidson.com,Rbert Edwards|William Miller|Sandra Williams,
Nguyen Retir3ment olut1ons Group,Wells Fargo Advisors,,,Dani3l Baker|Jacob Stewart|Michael Flores,
Cruz Private Wealth,Kingsbridge Capital,Susan Liu,,Susan Liu|John Cruz|Jeffrey Martin|Anthony Chen|Karen Hill|Sarah Carter,"4686 Washington Rd, Minneapolis, MN 55401"
Evans Financial Partners,Kingsbridge Capital Advisors,Dorothy Ev@ns,evansd@kingsbridgecap.com,Dorothy Evans|Susan Khan|Donald Reyes|Steven Garcia,"1096 Market Ln, Atlanta, GA 30301"
Wright Wealth Advisors,Cambridge Investment Research,,,,
Adams Privat Wealth,Kingsbridge Capital Advisors,Helen Adams,,,"7455 Commerce Rd, Washington, DC 20001"
Taylor Private Client Group,DA Davidson & Co.,,pwilson@dadavidson.com,Patricia Wilson|Edward Campbell|Sarah Brown|Ronald Liu|Ashley Campbell,"7922 Lincoln Court, San Jose, CA 95101"
Huang Family Office,Meridian Private Wealth,,,,
Martn Private Wealth,Northgate Investment Partners,Amanda Flore5,,,
Wright Investment Group,Raymond James Financial Services,,,,"3644 Cedar St, San Francisco, CA 94101"
Carter Capital Partners,Summit Peak,,,,
Whit3 & Asociates,DA Davidson & Co.,Bill White,,William Whit|Richard Evans|Patricia Taylor|Tiothy Rob3rts,
Young Wealth,Clearwater Capital Group,,ledwards@clearwatercap.com,,"1039 Madison Way, Philadelphia, PA 19101"
White Capital,Northgate Investment Partners,,,,"8690 Hill St, Portland, OR 97201"
Liu Partners,Clearwater Capital Group,M@tt Liu,,,"4170 Commerce St, Atlanta, GA 30301"
Gomez Wealth Management Group,Cetera Financial Group,,,Dorothy Gomez|Richard Flores|Emily Patel|Charles Adams|Lisa Evans|Christopher Hall|Kenneth Flores,
Garcia & Associates,Parkside Wealth Strategies,Mike Garcia,,,
Jones Wealth Adv1sors,Ameriprise Financial Services,,,,"3629 Willow Ln, Houston, TX 77001"
Smith Wealth Advisors,DA Davidson & Co.,,,Paul Turner|Michael Chen|Jams Wang|Charles Morris,
Rees Private Wealth Group,Raymond James Financial Services,,,,
Wang Wealth,Parkside Wealth Strategies,Sarah Gomez,,,
Green Porfolio Group,DA Davidson & Co.,Drothy Green,dorothy.green@dadavidson.com,Drothy Green|Andrew Evans,"8589 Commerce Ave, Portland, OR 97201"
Garcia Asset Managemen Group,Janney Montgomery,,,,"7072 Washington Court, San Antonio, TX 78201"
Wilson Tax & Wealth Group,Robert W. Baird & Co.,Jacob Wilson,,,"9767 Spring Court, St. Louis, MO 63101"
Jones & Associates,Raymond James Financial Services,,rick.jones@raymondjames.com,Richard Jones|Megan Nguyen|Sarah King|Robert Taylor,"8041 Elm Pl, New York, NY 10001"
Kim &A5sociates,Harborview Private Wealth,,,,
Wright Fami1y Wealt Group,Cambridge Investment Research,,,,"7744 Spring St, Austin, TX 78701"
Flores Avi5ors,Northgate Investment Partners,Ronald Nelson,,,
Moore Parners,Ridgeway Wealth Management,Mathew Moore,,,
Patel Capital Partners,Clearwater Capital Group,,jason.patel@clearwatercap.com,,"4688 Market Blvd, Dallas, TX 75201"
Gomez Tax & Wealth Group,UBS Financial,R0nald Gomez,gomezr@ubs.com,,"6435 Lincoln Way, Indianapolis, IN 46201"
D1az Investment Partners,Meridian Private Wealth,"Diaz, Sandra",diazs@meridianpw.com,Sandra Diaz|Joseph Flores|Kenneth Lee|Megan King|Steven Chn,
Rivera Retirement Solutions Group,Oppenheimer & Co.,,,,"4436 River Ln, Kansas City, MO 64101"
Taylor Financial Group,Edward Jones,"Taylor, Steven",,,
King Wealth artners,DA Davidson & Co.,,sking@dadavidson.com,,
Wright & Associates,Harborview Private,Steven Jackson,,,"4607 Oak Dr, Memphis, TN 38101"
Miller Retirement Soutions Group,Raymond James Financial Services,Brian Miler,brian.miller@raymondjames.com,Brian Miller|Andrew Scott|Matthew Carter|Helen Anderson|Anthony W1lson|Donald Allen,"5019 Lincoln Ln, San Antonio, TX 78201"
Reyes Asset Management,Summit Peak Advisors,,,,
Morris Asset Management Group,Woodbury Financial Services,"Morris, Jason",,Jason Morris|Charles Parker|James Patel|Mark Chen|Ronald Evans|elen Smith|Joseph Thomas,"6077 Commerce Pl, Raleigh, NC 27601"
Nelson Institutional Goup,Stifel Nicolaus & Company,,,,"6599 Maple Pl, Los Angeles, CA 90001"
Campbell Wealth,Crestwood Family Office,,,Jacob Campbell|Amanda Thompson|Christopher Carter,
Scott Wealth Advisors,Merrill Lynch,"Kim, Dorothy",kimd@ml.com,Dorothy Kim|Nancy Thomas|Matthew Y0ung|Margaret Carter,
Adams & Associates,Highfield Asset Management,Megan Adams,adamsm@highfieldam.com,Megan Adams|Ryan Patel|Ryan Wilson|Joseph Huang|Karen Jones|Robert Diaz,
Chen & Associates,Woodbury Financial Services,Helen Chen,helen.chen@woodburyfs.com,,
Wilson Private Client Gr0up,Commonwealth Financial Network,"Wilson, Mark",,Mark Wl5on|Charles Adams|Brian Flores|Kevin Thomas,
Chen Institutional Group,Securities America,,,,"8720 Lincoln Dr, Phoenix, AZ 85001"
Garcia Family Wealth Group,Janney Montgomery Scott,Don Garcia,garciad@janney.com,,"1106 Spring Dr, San Francisco, CA 94101"
Gomez Advisory Group,Janney Montgomery,"Cruz, Edward",,Edward Cruz|Andrew Thomas,"603 Lincoln Rd, Minneapolis, MN 55401"
Thomas & Jackson Group,Cambridge Investment Research,,,,"8394 Maple Ln, Boston, MA 02101"
Parker & Mrgan Partners,Securities America,Andrew Parker,,,"4352 Highland Pkwy, San Antonio, TX 78201"
Diaz Investment Partners,Clearwater Capital Group,Christopher Diaz,,Christopher iaz|Jess1ca Anderson|Daniel Kim|Andrew Wright|Lisa Edwards|Andrew Johnson,"5567 Jefferson Pkwy, Miami, FL 33101"
Thompson Capital,Crestwood Family,"Adams, David",,,
Torres dvisors,Summit Peak,"Torres, Paul",,Paul Torres|Jessica Nguyen|Nany Kim|Thomas Stewart|Sandra Phillips|Daniel Zhang,"9371 Oak Pl, Kansas City, MO 64101"
Harris Wealth Management,Summit Peak Advisors,,,M@rgaret Evans|Thomas Diaz|Lisa Stewart|Megan Wright|George Anderson|Patricia Davis|Matthew Zhang,"5644 Lake St, Minneapolis, MN 55401"
Torres Family Office,Meridian Private,K3v Torres,,,
D@vis Advisory Gr0u,Commonwealth Financial Network,Sarah Cruz,,,
Torres Family Office,Ridgeway Wealth Management,Tony Torres,torresa@ridgewaywm.com,,
Baker Wealth,Highfield Asset Management,,,,
Mitchell Tax & Wealth roup,Hilliard Lyons,,,,"2952 Madison Blvd, San Jose, CA 95101"
Green Private Wealth Group,Edward Jones,,,Josh Green|George Reyes|Timothy Baker|Helen Young|Charles Parker|Ronald Baker,
Miller Capital Group,Commonwealth Financial Network,Mark Edwards,,Mark Edwards|Robert Lee|Nancy Nguyen|Thomas White,"3741 Jefferson Blvd, Charlotte, NC 28201"
Kim Institutional Group,Wells Fargo Advisors,Edw@rd Kim,,Edward Kim|Betty Campbell|Jennifer Roberts|Paul Young|David Flores|Andrew Lee|Em1ly Harris,"2204 Highland Pl, Kansas City, MO 64101"
Morgan Tax & Wealth Group,Edward Jones,,,,
Edwards Institutional Group,DA Davidson & Co.,Dorothy Scott,dscott@dadavidson.com,Dorothy Scott|Edward Torres|Jeffrey Davis,
Huang Investment Group,Securities America,Charles Thompson,,,
Khan WealthManagement,Summit Peak Advisors,"reen, James",,James Green|Sarah Thompson|Kenneth Kim|Matthew Johnson|James Nelson|Brian Young|Jennifer Lee,
Yang Capital Partners,Ridgeway Wealth,Ryan Yang,ryang@ridgewaywm.com,Ryan Yang|Margaret Lee|Jeffrey Lee|Lisa Huang,"8106 River Ave, Seattle, WA 98101"
Jackson Private Wealth Group,Wells Fargo Advisors,,,Barbara Jackson|Donld C0llins|Sandra Thoms,
Nelson Family Wealth Group,UBS Financial Services,,,Charles Gomez|Dorothy Brown|Mark Gomez,"5886 Market Ln, San Francisco, CA 94101"
Johnson Financial Group,LPL Financial,Charles Wang,,,
Flores Portfolio Group,Merrill Lynch Pierce Fenner & Smith,Michael Flores,,,"6813 Willow Dr, Austin, TX 78701"
Cruz Wealth Partners,Merrill Lynch Pierce Fenner & Smith,Dan Cru,dcruz@ml.com,Daniel Cruz|Andrew Rivera|Anthony King|Rachel Patel|Jacob Nguyen|Michael Smith,
Carter Instiutional Group,Morgan Stanley Wealth Management,,,,"2645 Market Way, New York, NY 10001"
Roberts Investment Group,Commonwealth Financial Network,,,David Roberts|Amanda Mitchell,
Wilson Private Wealth 9roup,Commonwealth Financial,Megan Wilson,,Megan Wilson|Dorothy Stewart,"6871 Main Ave, San Jose, CA 95101"
Flores Fami1y Wealth Group,Hilliard Lyons,"F1ores, Dorothy",,,"230 Market St, Chicago, IL 60601"
Allen Portfolio Group,Cetera Financial Group,"@llen, Thomas",,Thomas Allen|Barbara Miller|Betty Huang,"1517 Elm Court, San Jose, CA 95101"
Patel Family Wealth Group,Cetera Financial Group,,,,
Yang Investment Patners,Summit Peak Advisors,"Yang, Dorothy",,,
Jones & Associates,Ridgeway Wealth Management,,,,
Baker Private Wealth Group,Ameriprise Financial Services,"Andrson, Jennifer",,,
Young Asset Management Group,Edward Jones,"oung, Matthew",,,
Edwards Capital Group,Janney Montgomery Scott,Sandra Edwrds,sandra.edwards@janney.com,,"5090 Hill Court, Atlanta, GA 30301"
Rivera Wealth Advisors,Oppenheimer & Co.,Sarah Rivera,,,"8121 Hill St, Seattle, WA 98101"
Morris Institutional Group,Edward Jones,"Mitchel, Jeffrey",,Jeffrey Mitchell|Sarah Edwards|Sandra Edwards,"6313 Oak Court, Austin, TX 78701"
Mitchell Capital Partners,Crestwood Family Office,,,,"4466 Commerce Way, Dallas, TX 75201"
Chen Group,Summit Peak,,,,"4178 Maple St, San Diego, CA 92101"
Flores Private Client Group,DA Davidson & Co.,Da Chen,,Daniel Chen|Donald Yang|Megan White|Anth0ny Nguyen|Ashley Zhang|Edward Hall,"2672 Oak Ln, Atlanta, GA 30301"
Jackson Institutional Group,UBS Financial,,jacksonj@ubs.com,,
Lee Partners,Parkside Wealth Strategies,,scottk@parksidewealth.com,Kenneth Scott|Sandra Edwards|Karen Miller|Barbara Kim,
Rivera Private Client Group,Robert W. Baird & Co.,,,John Dav1s|1isa Zhng|Barbara Turner,"8426 Jefferson Court, Seattle, WA 98101"
Reyes Tax & Wealth Group,Commonwealth Financial Network,,,,
Gomez Group,Parkside Wealth Strategies,,,,
Zhang Capital,Meridian Private Wealth,,zhangb@meridianpw.com,,
Johnson W3alth Management Group,Janney Montgomery Scott,,,,
Miller Private Wealth Group,Raymond James Financial Services,,,Thomas Miller|Karen Zhang|Richard Khan|Mark Jackson|James King,"4565 Washington St, Raleigh, NC 27601"
Young Wealth Management,Clearwater Capital Group,,emily.young@clearwatercap.com,Emily Young|Ryan Roberts|Margaret Huang|Ronald Jones|John Mitchell|Paul Patel|Kevin Cruz,"6220 Madison St, Seattle, WA 98101"
Morris Family WealthGroup,National Planning,,,,
Moore Family Wealth Group,DA Davidson & Co.,"Mooe, Christopher",,,
Allen Institutional Group,Edward Jones,Jennifer Allen,,,
ang Retirement Solutons Grou,Edward Jones,George Wang,wangg@edwardjones.com,George Wang|Emily Huang|Rachel Collin5|Karen Harris|William Anderson|Michael Williams|Susan Morgan,"3232 River Court, Baltimore, MD 21201"
Kim Wealth Management Group,Oppenheimer & Co.,"Kim, Emily",,Emily Kim|Ashley Williams|Anthony Hill|Timothy Martin|Daniel Liu|Donald Khan|Linda Reyes,"5208 Main Blvd, New York, NY 10022"
Jones Advi5ory Group,Stifel Nicolaus & Company,RyanEdward,,,"4997 Elm Rd, Miami, FL 33101"
Phillip & Associates,Highfield Asset Management,"Phillips, Patricia",,,
Y@ng & Reyes Partners,Raymond James Financial Services,Linda Yang,,,"8979 Elm Ave, Raleigh, NC 27601"
Reyes Tax & We@lthGroup,Oppenheimer &,John Reyes,,John Reyes|Paul Cruz|Michael Parker,"8133 Madison Dr, Baltimore, MD 21201"
Kim & Edwards Group,Meridian Private,Jason Kim,,,"9713 Maple Pkwy, Charlotte, NC 28201"
Green Capital Group,Commonwealth Financial Network,,,James Torres|Ashley Rivera|Karen Edwards|Emily Chen|Paul Williams,
Nels0n Wealth,Northgate Investment Partners,,,,
Smith & Associates,Crestwood Family Office,Sadra Lee,,Sandra Lee|Ashley Roberts|Sandra Morgan|Paul Allen|Ashley Rivera|Jaon Kim,"8119 Main St, Memphis, TN 38101"
ThomasPartners,Meridian Private Wealth,,wilsond@meridianpw.com,David W1lson|Margaret Patel|Anthony Mitchell|Charles Rivera,
Yang Capital Group,Janney Montgomery,S@dra Yang,syang@janney.com,Sandra Yang|Jason Lee|Kenneth Phillips|Brian Rivera|Linda Edwards|Paul Phillips|Timothy Thomas,
Smit Advisors,Harborview Private Wealth,Dan Smith,,Daniel Smith|Barbara Baker|John Diaz|Edward Jackson|Patricia Torres,"9624 Washington Ln, Houston, TX 77001"
Patel F1nancial roup,Hilliard Lyons,,,ichael Mitchell|Nancy L1u|Sarah Jackson|James Gomez|Jeffrey Flores|Andrew Jackson|Jason Allen,
Davis Advisory Group,Morgan Stanley Wealth Management,6arbara Dav1s,davisb@morganstanley.com,,"2212 Washington Pl, Houston, TX 77001"
