team_name,firm_name,lead_name,email,members,address
Phillips & Associates,Highfield Asset Management,,,,
Yang Wealth Partners,Raymond James Financial Services,,,,
Reyes Tax & Wealth Group,Oppenheimer & Co.,John Reyes,,,
Kim Investment Partners,Meridian Private Wealth,Jason Kim,,,"9713 Maple Pkwy, Charlotte, NC 28201"
Green Capital Group,Commonwealth Financial Network,,,,"8804 Madison Court, Portland, OR 97201"
Nelson Wealth,Northgate Investment Partners,,,,"7687 Washington Ave, Chicago, IL 60601"
Smith & Associates,Crestwood Family Office,Patricia Smith,,,
Thomas Partners,Meridian Private Wealth,,,,
Yang Capital Group,Janney Montgomery Scott,Sandra Yang,,Sandra Yang|Jason Lee|Kenneth Phillips|Brian Rivera|Linda Edwards|Paul Phillips|Timothy Thomas,
Smith Advisors,Harborview Private Wealth,Daniel Smith,,Daniel Smith|Barbara Baker|John Diaz|Edward Jackson|Patricia Torres,"9624 Washington Ln, Houston, TX 77001"
Patel Financial Group,Hilliard Lyons,,,Jeffrey Patel|Nancy Liu|Sarah Jackson|James Gomez|Charles Martin|Jeffrey Flores|Andrew Jackson,
Davis Advisory Group,Morgan Stanley Wealth Management,,,,
Morris Advisory Group,DA Davidson & Co.,,,,
Morgan Portfolio Group,Wells Fargo Advisors,,,Andrew Morgan|Steven Hall|Ashley Green|James Thomas|Helen Moore|Edward Rivera|Michael Baker,
Brown Investment Group,Merrill Lynch Pierce Fenner & Smith,Michael Brown,,,
Evans Financial Group,Woodbury Financial Services,Nancy Evans,,,
Lee Asset Management Group,Cambridge Investment Research,Ashley Lee,,Ashley Lee|Susan Gomez|Susan Moore|Lisa Rivera|Joseph Adams,
Huang Family Wealth Group,Edward Jones,,helen.huang@edwardjones.com,,
Hall Advisory Group,Commonwealth Financial Network,,jhall@commonwealth.com,,
Hill Wealth Management Group,Robert W. Baird & Co.,,,,
Green Capital,Ridgeway Wealth Management,,,,"8858 Oak Way, Los Angeles, CA 90001"
Phillips Financial Group,Stifel Nicolaus & Company,,ron.phillips@stifel.com,,
Edwards Financial Group,Hilliard Lyons,Anthony Edwards,,,
Moore Wealth Partners,Stifel Nicolaus & Company,,,,
Mitchell Retirement Solutions Group,Wells Fargo Advisors,,,,
Phillips Asset Management,Meridian Private Wealth,Anthony Phillips,,,
Diaz Family Wealth Group,Stifel Nicolaus & Company,,,Barbara Diaz|Barbara Green|Sandra Yang|Edward Kim|Ronald Roberts|Christopher Patel,
Diaz Financial Partners,Harborview Private Wealth,,,,
Scott Group,Crestwood Family Office,,,,
Brown Financial Group,Wells Fargo Advisors,Timothy Brown,,,"8283 Jefferson Way, Kansas City, MO 64101"
Reyes & Associates,Meridian Private Wealth,,,,
Wilson Financial Group,Commonwealth Financial Network,,,James Wilson|Patricia Morris|Ronald Green|Ronald Roberts|Donald Zhang|Jessica Edwards,
Miller Wealth Partners,UBS Financial Services,,,,
Johnson Asset Management Group,Morgan Stanley Wealth Management,Michael Johnson,,,
Huang Investment Partners,Meridian Private Wealth,,,,
Evans Investment Partners,Crestwood Family Office,Jessica Evans,,,
Carter Private Wealth Group,UBS Financial Services,,,Donald Carter|James Scott|Jeffrey Parker|Edward Morris|Sandra Phillips,
Jones Wealth Management Group,Hilliard Lyons,Timothy Jones,jonest@hl.com,Timothy Jones|William Khan|Thomas Campbell|Linda Young|Robert Collins|Barbara Diaz|Joseph Jones,
Johnson Institutional Group,Ameriprise Financial Services,,,,
Gomez Tax & Wealth Group,Woodbury Financial Services,,rgomez@woodburyfs.com,Ryan Gomez|James Morgan|Brian Anderson|Timothy Turner,
Brown Capital Group,Securities America,,,,
Brown Investment Partners,Kingsbridge Capital Advisors,,,,"9050 Market Pkwy, Austin, TX 78701"
Phillips Retirement Solutions Group,Robert W. Baird & Co.,,,,"4061 Madison Pl, Nashville, TN 37201"
Rivera Financial Group,Hilliard Lyons,,,,
Diaz Wealth Partners,Morgan Stanley Wealth Management,,,,"4559 Lincoln Ave, Memphis, TN 38101"
Cruz Financial Partners,Highfield Asset Management,,,,
Diaz Capital Group,Cambridge Investment Research,Karen Diaz,,Karen Diaz|Anthony Lee|Patricia Roberts|Ronald Harris|Rachel Miller|Megan Allen,"7600 Spring Way, Indianapolis, IN 46201"
White Financial Group,Commonwealth Financial Network,Paul White,,Paul White|David Edwards|Jacob Morgan,"2589 Oak Dr, Portland, OR 97201"
Kim Tax & Wealth Group,National Planning Holdings,Jason Kim,jason.kim@nph.com,,
Morgan Retirement Solutions Group,Merrill Lynch Pierce Fenner & Smith,Ryan Morgan,,Ryan Morgan|William Lee,
Brown Capital,Kingsbridge Capital Advisors,,rachel.brown@kingsbridgecap.com,Rachel Brown|Matthew Turner|Helen Miller|Mark Zhang|Donald Smith,
Harris Private Wealth Group,Woodbury Financial Services,,,,"4411 Washington Dr, Austin, TX 78701"
Khan Advisory Group,DA Davidson & Co.,Anthony Khan,,Anthony Khan|Margaret King|Betty Yang|Helen Hill,"3060 Jefferson Rd, Denver, CO 80201"
Mitchell Wealth Management Group,Cetera Financial Group,Ryan Mitchell,,,
Huang Tax & Wealth Group,Commonwealth Financial Network,,,Karen Huang|Jessica Edwards|Jeffrey Khan|Jennifer Nelson|Jessica Miller|Helen Turner|Michael Baker,"970 Maple Pl, St. Louis, MO 63101"
Wang Family Wealth Group,Ameriprise Financial Services,Amanda Wang,,,"4584 Cedar Rd, Las Vegas, NV 89101"
Liu Portfolio Group,Cetera Financial Group,David Liu,,,"9830 Hill Ave, San Jose, CA 95101"
Wang Private Wealth,Clearwater Capital Group,Margaret Wang,,,
Hill Advisors,Kingsbridge Capital Advisors,Edward Hill,ehill@kingsbridgecap.com,,
Khan Investment Group,Janney Montgomery Scott,Jacob Khan,,,
Evans Institutional Group,Cambridge Investment Research,Kenneth Evans,,,"1864 Lincoln Ave, Denver, CO 80201"
Wright Wealth Advisors,Edward Jones,Timothy Wright,tim.wright@edwardjones.com,Timothy Wright|Karen Garcia|Kevin Thomas|William Cruz|Matthew Scott|Sandra Davis|Richard Adams,
Taylor Capital Partners,Highfield Asset Management,James Taylor,,,
Liu Financial Partners,Northgate Investment Partners,,aliu@northgateinv.com,,
Parker Advisory Group,Cambridge Investment Research,,paul.parker@cambridgeinv.com,,
Turner Asset Management Group,Raymond James Financial Services,Emily Turner,eturner@raymondjames.com,Emily Turner|Linda Gomez|Emily Khan|Michael Nguyen|Joseph Rivera,
Stewart Investment Partners,Highfield Asset Management,Donald Stewart,,Donald Stewart|Megan King,
King Private Wealth Group,Robert W. Baird & Co.,Jennifer King,,,"9685 Elm Rd, Portland, OR 97201"
Smith Private Wealth Group,Securities America,Steven Smith,,,
Johnson Private Wealth Group,Hilliard Lyons,Daniel Johnson,,Daniel Johnson|Richard Nguyen|Edward Allen|William Scott|Patricia White|Matthew Baker|Sandra Yang,
Smith Family Wealth Group,Cambridge Investment Research,,,,
Allen Tax & Wealth Group,Wells Fargo Advisors,George Allen,gallen@wellsfargoadv.com,,
Thomas Wealth Advisors,Securities America,Jacob Thomas,,,
Harris Tax & Wealth Group,Securities America,Steven Harris,,,
Lee Wealth Management,Kingsbridge Capital Advisors,John Lee,,John Lee|Nancy Thompson|Steven Wright|James Harris|John Parker|James Nguyen|George Smith,"9998 Jefferson St, New York, NY 10022"
Collins Family Wealth Group,Robert W. Baird & Co.,Lisa Collins,,,
Khan Capital Partners,Harborview Private Wealth,,,,
Nguyen Partners,Parkside Wealth Strategies,,bnguyen@parksidewealth.com,Brian Nguyen|Anthony King|Charles Taylor|Margaret Morris,
Wang Private Wealth,Clearwater Capital Group,,,George Wang|Anthony Roberts|Dorothy Liu|Matthew Morgan,
Miller Advisory Group,Janney Montgomery Scott,Karen Miller,,Karen Miller|Kevin Nguyen,
Collins Partners,Clearwater Capital Group,,,,
Diaz Family Wealth Group,Merrill Lynch Pierce Fenner & Smith,Steven Diaz,,,
Edwards Advisors,Meridian Private Wealth,,,,
Diaz Portfolio Group,Securities America,,,Ryan Diaz|Dorothy Phillips|Amanda Thomas|Jessica Diaz,"3100 Park Court, Phoenix, AZ 85001"
Kim Portfolio Group,Woodbury Financial Services,,,Sarah Kim|William Diaz|Patricia Thompson|Linda King,
Thompson Portfolio Group,LPL Financial,,,,
Khan Asset Management,Meridian Private Wealth,Jacob Khan,,,
Garcia Capital,Crestwood Family Office,James Garcia,,,
Rivera Advisory Group,Janney Montgomery Scott,,jeff.rivera@janney.com,,
Moore Capital Group,Raymond James Financial Services,,moorek@raymondjames.com,,"4791 Oak Pkwy, Philadelphia, PA 19101"
Hall Advisory Group,Hilliard Lyons,,,,
Turner Wealth Management,Crestwood Family Office,Emily Turner,,Emily Turner|Patricia Morgan|Sarah Flores|Richard Johnson,"2584 Hill Way, Kansas City, MO 64101"
Parker Tax & Wealth Group,Securities America,,,,
Wright Capital Group,Edward Jones,,,Rachel Wright|Thomas Thomas|Charles Carter,
Miller Wealth Partners,Hilliard Lyons,,,,
Williams Wealth Partners,Oppenheimer & Co.,Brian Williams,,,
Scott Private Client Group,Wells Fargo Advisors,,,,
Thomas Private Wealth,Ridgeway Wealth Management,,,,
Lee Group,Harborview Private Wealth,,,,
Carter Private Wealth Group,Edward Jones,,tim.carter@edwardjones.com,,"5900 Spring Pl, Dallas, TX 75201"
Wright Asset Management Group,LPL Financial,Anthony Wright,,Anthony Wright|Jessica Green|Barbara Phillips|David Phillips|Jason Torres|James Baker,"4756 Lake St, New York, NY 10001"
Green Capital Partners,Harborview Private Wealth,Helen Green,,,
Harris Institutional Group,Wells Fargo Advisors,Daniel Harris,dan.harris@wellsfargoadv.com,Daniel Harris|Karen Wright,
Zhang Tax & Wealth Group,Wells Fargo Advisors,Linda Zhang,zhangl@wellsfargoadv.com,,
Morgan Retirement Solutions Group,Raymond James Financial Services,Barbara Morgan,,,
Taylor Tax & Wealth Group,Merrill Lynch Pierce Fenner & Smith,Nancy Taylor,,,"1198 Lincoln Pl, New York, NY 10022"
Chen Financial Group,Woodbury Financial Services,Steven Chen,,,
Jones Institutional Group,Ameriprise Financial Services,Linda Jones,,Linda Jones|Dorothy Wright|Emily Flores,
Wang Institutional Group,UBS Financial Services,,,,
Thomas Wealth,Highfield Asset Management,,,Christopher Thomas|Christopher Scott,"4388 Hill Pl, Washington, DC 20001"
Green Partners,Harborview Private Wealth,,,,
Brown & Associates,Ridgeway Wealth Management,,,Paul Brown|Jeffrey Miller|Andrew Smith|Lisa Patel,
Scott Wealth Management Group,UBS Financial Services,Helen Scott,hscott@ubs.com,,"1397 Lake Rd, Atlanta, GA 30301"
Martin Private Wealth Group,Stifel Nicolaus & Company,,,Margaret Martin|Ronald Thompson|Ronald White|Ronald Roberts,
Young Private Wealth,Crestwood Family Office,,,,
Collins Institutional Group,Ameriprise Financial Services,,,,"4629 Willow Dr, Houston, TX 77001"
Rivera Capital,Summit Peak Advisors,Sandra Rivera,,,
Nguyen Asset Management Group,Janney Montgomery Scott,,,,
Phillips Family Office,Harborview Private Wealth,,,,
Harris Wealth,Kingsbridge Capital Advisors,Anthony Harris,,,
Brown Wealth Partners,Securities America,,,,
Wilson Wealth Management Group,Merrill Lynch Pierce Fenner & Smith,,,,"1981 Lake Dr, San Jose, CA 95101"
Wright Family Office,Meridian Private Wealth,,,,
Flores Wealth Advisors,Merrill Lynch Pierce Fenner & Smith,Megan Flores,,,
Johnson Advisory Group,National Planning Holdings,Amanda Johnson,,,
Hill Wealth Partners,Merrill Lynch Pierce Fenner & Smith,Anthony Hill,tony.hill@ml.com,,
Wilson Tax & Wealth Group,Raymond James Financial Services,,awilson@raymondjames.com,,
Jackson Family Wealth Group,Woodbury Financial Services,,,,
Hall Partners,Ridgeway Wealth Management,,megan.hall@ridgewaywm.com,,
Jones Private Wealth,Crestwood Family Office,,,Brian Jones|Barbara Jackson|James Liu|Ashley Liu|Jennifer Smith,
Thomas Investment Group,Wells Fargo Advisors,,,,
Thomas Family Office,Kingsbridge Capital Advisors,Betty Thomas,,Betty Thomas|Betty Martin|Edward King,
Nguyen Financial Group,Janney Montgomery Scott,,,,"6951 Commerce Pkwy, Denver, CO 80201"
Flores Family Wealth Group,Woodbury Financial Services,Barbara Flores,,,
Carter Capital,Crestwood Family Office,,,,
Young Portfolio Group,Janney Montgomery Scott,,,,
Moore Asset Management Group,Oppenheimer & Co.,,,Ronald Moore|Barbara Nelson|Emily King,
Jones Investment Partners,Harborview Private Wealth,Betty Jones,,,"1486 Main Pkwy, Raleigh, NC 27601"
Adams Asset Management,Crestwood Family Office,,,,"9915 Highland Court, New York, NY 10022"
Brown Retirement Solutions Group,Morgan Stanley Wealth Management,,,,
Chen Retirement Solutions Group,Edward Jones,John Chen,,,
Gomez & Associates,Ridgeway Wealth Management,Thomas Gomez,,,
Carter Investment Group,Hilliard Lyons,,carterj@hl.com,,"3746 Highland Pkwy, San Antonio, TX 78201"
Turner Private Client Group,Wells Fargo Advisors,,,,
Turner Wealth Advisors,DA Davidson & Co.,,,James Turner|Jennifer Miller|Kenneth Martin|Edward Martin|Barbara Nguyen,
Thompson Advisory Group,Oppenheimer & Co.,,,,"487 Lincoln Blvd, Portland, OR 97201"
Evans Institutional Group,Janney Montgomery Scott,,emily.evans@janney.com,Emily Evans|Rachel Rivera|David Jones,
Morris Wealth Management Group,Edward Jones,,jmorris@edwardjones.com,,"8582 Lake Dr, San Diego, CA 92101"
Turner Financial Group,Merrill Lynch Pierce Fenner & Smith,Ronald Turner,,,"9781 Lake Dr, Indianapolis, IN 46201"
Young Advisory Group,UBS Financial Services,,,,"2898 Cedar Pkwy, San Francisco, CA 94101"
Garcia Institutional Group,Wells Fargo Advisors,Margaret Garcia,,,
Yang & Associates,Meridian Private Wealth,,,,
Parker Wealth Partners,Commonwealth Financial Network,Timothy Parker,,,
Davis Family Wealth Group,Woodbury Financial Services,Paul Davis,,,
Khan Private Wealth Group,Cambridge Investment Research,William Khan,,,
Morgan Partners,Summit Peak Advisors,Richard Morgan,,Richard Morgan|Jennifer Cruz|Joseph Chen|Richard Carter|Karen Campbell|David Wang|Joseph Lee,
Young Asset Management Group,UBS Financial Services,Richard Young,,,
Smith Private Wealth Group,Cambridge Investment Research,Rachel Smith,,,
Hill Wealth Advisors,Ameriprise Financial Services,Richard Hill,,,"9652 Jefferson Court, Phoenix, AZ 85001"
Thomas Asset Management,Meridian Private Wealth,Amanda Thomas,,,
Baker Advisors,Harborview Private Wealth,Steven Baker,,,
Liu Retirement Solutions Group,Janney Montgomery Scott,Kevin Liu,,Kevin Liu|Kenneth Nguyen|Emily Nelson|Jessica Turner,
Moore Private Client Group,National Planning Holdings,Andrew Moore,,,
Gomez Capital Partners,Parkside Wealth Strategies,,,,
Torres Private Wealth Group,Wells Fargo Advisors,,amanda.torres@wellsfargoadv.com,,
Hill Asset Management,Ridgeway Wealth Management,Jason Hill,,,
Morgan Wealth Advisors,Cambridge Investment Research,,,,
Adams Investment Group,Oppenheimer & Co.,,,Karen Adams|Jacob Roberts|Margaret Zhang,
Hill Investment Group,Edward Jones,,,Brian Hill|Paul Gomez|Edward Wang|Andrew Davis|Patricia Stewart|Ronald Taylor|Matthew Jones,
Johnson Wealth,Highfield Asset Management,Amanda Johnson,,,"7290 Lincoln Ln, New York, NY 10022"
Jackson Retirement Solutions Group,Securities America,Emily Jackson,,,
Lee Tax & Wealth Group,Ameriprise Financial Services,,,,
Hill Asset Management Group,Cetera Financial Group,Sarah Hill,shill@cetera.com,,"6974 Cedar Pl, San Francisco, CA 94101"
Williams Tax & Wealth Group,Wells Fargo Advisors,,,,
Morgan Wealth Management,Kingsbridge Capital Advisors,,,,
Scott Wealth Management Group,Cetera Financial Group,,scottd@cetera.com,,
Edwards & Associates,Northgate Investment Partners,George Edwards,,George Edwards|Paul Moore|Christopher Gomez,
Chen Financial Group,Woodbury Financial Services,George Chen,,,"8950 Park Blvd, Austin, TX 78701"
Collins Advisory Group,Morgan Stanley Wealth Management,,,,
Brown Advisory Group,Robert W. Baird & Co.,,,,
Chen Capital Group,Morgan Stanley Wealth Management,,,,
Smith Wealth Partners,Woodbury Financial Services,Emily Smith,,,"6504 Lincoln Pkwy, Philadelphia, PA 19101"
Morris Wealth Advisors,Robert W. Baird & Co.,Susan Morris,,,
Nelson Group,Highfield Asset Management,,,,
Collins Asset Management,Meridian Private Wealth,,,Paul Collins|Kevin Martin|Richard Edwards|Thomas Martin|Sarah Chen|Christopher Patel|Ashley Morris,
Williams Private Wealth,Clearwater Capital Group,,patricia.williams@clearwatercap.com,,
Garcia Asset Management,Clearwater Capital Group,,,,
Brown Financial Group,Cambridge Investment Research,Dorothy Brown,brownd@cambridgeinv.com,,
Lee Institutional Group,Robert W. Baird & Co.,,,,
Green Institutional Group,Commonwealth Financial Network,,,Jessica Green|Anthony Flores|George Taylor,
White Wealth Management Group,Commonwealth Financial Network,Mark White,,Mark White|Kenneth Hill|Brian Rivera|Andrew Khan,
Morris Capital,Highfield Asset Management,,,,
Roberts Partners,Summit Peak Advisors,,proberts@summitpeakadv.com,,
Davis Private Wealth Group,National Planning Holdings,Karen Davis,,,
Brown Family Wealth Group,Raymond James Financial Services,William Brown,,,
Morris Investment Partners,Summit Peak Advisors,,,Michael Morris|Edward Harris|Robert Wang|Karen Reyes|Ashley Yang,
Torres Asset Management Group,LPL Financial,Linda Torres,,,"2635 Washington St, Minneapolis, MN 55401"
Thomas Financial Group,Morgan Stanley Wealth Management,Sarah Thomas,,Sarah Thomas|Jeffrey Johnson|George Nelson|Daniel Smith|George Chen|Anthony Moore|Jason Thompson,"579 Lake Way, Chicago, IL 60601"
Thomas Retirement Solutions Group,Cambridge Investment Research,,,Megan Thomas|Linda Baker|Amanda Kim|Paul Kim|Nancy Nguyen,
King Advisors,Meridian Private Wealth,Jessica King,jking@meridianpw.com,,
Reyes Wealth Management Group,Cambridge Investment Research,Helen Reyes,reyesh@cambridgeinv.com,Helen Reyes|Sandra Patel|Lisa Campbell|Jennifer Cruz,
Carter Private Wealth,Crestwood Family Office,Ashley Carter,ashley.carter@crestwoodfo.com,,
Evans & Associates,Meridian Private Wealth,Brian Evans,brian.evans@meridianpw.com,,
Miller Private Wealth Group,Edward Jones,Sarah Miller,,,"9123 Commerce Court, San Francisco, CA 94101"
Hall Financial Group,Commonwealth Financial Network,George Hall,,George Hall|Jason Jones|John Thomas|William Campbell|Jessica Adams|Jacob Lee|Daniel Hall,
Flores Wealth Management Group,Commonwealth Financial Network,,,Emily Flores|Nancy Adams|George Collins|Andrew Reyes|Daniel Smith|Jennifer Cruz|Ronald Johnson,
Baker Asset Management,Ridgeway Wealth Management,Sarah Baker,bakers@ridgewaywm.com,Sarah Baker|Anthony Martin|Jacob Flores|Jennifer Garcia|Jessica Reyes,"4950 Washington Blvd, Charlotte, NC 28201"
Morgan Private Wealth Group,DA Davidson & Co.,,,Sarah Morgan|Edward Zhang,
Campbell Investment Group,Stifel Nicolaus & Company,,tim.campbell@stifel.com,,"8321 Commerce Pkwy, Memphis, TN 38101"
Patel Private Client Group,Cetera Financial Group,Michael Patel,mpatel@cetera.com,,
Jones Family Wealth Group,DA Davidson & Co.,,,,"2290 Lincoln Pl, San Diego, CA 92101"
Nguyen Wealth Advisors,Oppenheimer & Co.,,,Joseph Nguyen|Timothy Davis|David Jackson|Brian Garcia|Barbara Brown,
