golden_team_id,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,city,state,zip,address,aum_millions,num_members
GT0003584,Jackson Investment Group,Janney Montgomery Scott,1882460,Steven,Jackson,sjackson@jannmontsc.com,584-478-4758,Richmond,VA,23220,"7902 Pine Way, Suite 2749, Richmond, VA, 23220",287.6,3
GT0003585,Alexander Financial Group,Hightower Advisors,3061272,Andrew,Alexander,aalexander@highadvi.com,556-589-6623,Denver,CO,80201,"3843 Financial Rd, Suite 476, Denver, CO, 80201",773.6,2
GT0003586,The Gonzales Investment Group,Baird,1081048,Carol,Gonzales,cgonzales@bair.com,295-555-1375,Philadelphia,PA,19101,"4279 Washington Pl, Philadelphia, PA, 19101",417.2,2
GT0003587,The Cox Wealth Solutions Group,Oppenheimer & Co,9846661,Dorothy,Cox,dcox@oppe.com,935-966-7049,Austin,TX,78701,"5772 Market Dr, Suite 1413, Austin, TX, 78701",330.2,4
GT0003588,Gray Wealth Partners,Mesirow Financial,9105332,Nancy,Gray,ngray@mesi.com,466-336-6725,Memphis,TN,38101,"4792 Elm St, Memphis, TN, 38101",105.7,4
GT0003589,Roberts Financial Advisory Group,Hightower Advisors,9300462,Anthony,Roberts,aroberts@highadvi.com,888-740-6370,St. Louis,MO,63101,"1012 Lincoln Ct, St. Louis, MO, 63101",114.6,5
GT0003590,Cook Asset Management Group,Edward Jones,1951719,Cynthia,Cook,ccook@edwajone.com,977-723-2752,Denver,CO,80201,"5465 Market St, Suite 1755, Denver, CO, 80201",413.7,5
GT0003591,Long Investment Group,HighTower,4732045,Linda,Long,llong@high.com,895-362-5643,Houston,TX,77001,"6763 Broadway Ave, Houston, TX, 77001",2503.3,6
GT0003592,Sanders Family Wealth Group,Raymond James,4629948,Lisa,Sanders,lsanders@raymjame.com,649-308-1332,San Francisco,CA,94101,"139 Cedar Rd, San Francisco, CA, 94101",1577.3,5
GT0003593,Green Asset Management Group,UBS Financial Services,4038894,Matthew,Green,mgreen@ubs.com,242-776-5025,Pittsburgh,PA,15201,"6165 Pine Dr, Pittsburgh, PA, 15201",81.8,2
GT0003594,Torres Asset Management Group,Stifel Financial,2817810,William,Torres,wtorres@stif.com,836-693-3583,Charlotte,NC,28201,"9247 Hill Ave, Charlotte, NC, 28201",343.0,3
GT0003595,The Murphy Advisory Group,Baird,3578551,Jason,Murphy,jmurphy@bair.com,926-947-9590,Orlando,FL,32801,"9690 Lake St, Suite 474, Orlando, FL, 32801",42.9,5
GT0003596,The Harris Asset Management Group,Morgan Stanley,1469046,William,Harris,wharris@morgstan.com,833-670-2660,Indianapolis,IN,46201,"8668 Lake Way, Indianapolis, IN, 46201",110.3,6
GT0003597,The Peterson Family Wealth Group,Mesirow Financial,7981836,Michael,Peterson,mpeterson@mesi.com,784-346-8330,Kansas City,MO,64101,"5654 Capital Blvd, Suite 1794, Kansas City, MO, 64101",350.9,2
GT0003598,Garcia Capital Group,Merrill Lynch,5899894,David,Garcia,dgarcia@merrlync.com,252-201-8568,Kansas City,MO,64101,"902 Pine Ct, Suite 1617, Kansas City, MO, 64101",1299.6,5
GT0003599,The Bryant Advisory Group,UBS Financial Services,6682985,Edward,Bryant,ebryant@ubs.com,449-664-1671,Orlando,FL,32801,"107 Broadway St, Orlando, FL, 32801",829.1,2
GT0003600,The Martin Financial Advisory Group,Raymond James,7639846,James,Martin,jmartin@raymjame.com,773-423-1685,San Francisco,CA,94101,"5221 Maple St, Suite 3508, San Francisco, CA, 94101",553.0,2
GT0003601,Ward Private Client Group,UBS Financial Services,2877401,Donna,Ward,dward@ubs.com,205-591-8589,Memphis,TN,38101,"7150 Capital Ct, Memphis, TN, 38101",335.7,2
GT0003602,Anderson Financial Group,Stifel Financial,2368402,Robert,Anderson,randerson@stif.com,635-434-3940,Chicago,IL,60614,"9153 Cedar Blvd, Suite 2424, Chicago, IL, 60614",598.8,5
GT0003603,Moore Wealth Partners,Dynasty Financial Partners,2055508,Steven,Moore,smoore@dynapart.com,696-220-3554,Dallas,TX,75201,"5354 Lake Ln, Dallas, TX, 75201",132.4,6
GT0003604,The Green Wealth Management Group,Baird,3628677,Edward,Green,egreen@bair.com,933-285-9491,Charlotte,NC,28201,"2326 River Ln, Charlotte, NC, 28201",322.7,2
GT0003605,Flores Wealth Partners,Mesirow Financial,3376507,Kevin,Flores,kflores@mesi.com,457-866-3266,New York,NY,10001,"6864 Washington Dr, New York, NY, 10001",507.7,3
GT0003606,Anderson Wealth Advisors,Mesirow Financial,9442065,Mark,Anderson,manderson@mesi.com,653-709-3047,Minneapolis,MN,55401,"3184 Cedar St, Suite 1740, Minneapolis, MN, 55401",226.1,2
GT0003607,The Clark Asset Management Group,HighTower,7967927,Ashley,Clark,aclark@high.com,660-635-8573,New York,NY,10001,"4589 Hill Ct, New York, NY, 10001",297.3,3
GT0003608,The Bryant Advisory Group,Rockefeller Capital Management,4276627,Jennifer,Bryant,jbryant@rockcapi.com,829-263-1719,Indianapolis,IN,46201,"4904 Capital Way, Suite 2958, Indianapolis, IN, 46201",1945.6,6
GT0003609,Roberts Capital Group,Oppenheimer & Co,3628298,Cynthia,Roberts,croberts@oppe.com,926-823-8113,Portland,OR,97201,"5110 Capital Ave, Portland, OR, 97201",417.2,2
GT0003610,Butler Wealth Management Team,Rockefeller Capital Management,6496976,Steven,Butler,sbutler@rockcapi.com,463-528-9226,Nashville,TN,37201,"4337 Hill Way, Suite 1991, Nashville, TN, 37201",693.2,2
GT0003611,Hughes Wealth Management Team,Mesirow Financial,4555070,Donald,Hughes,dhughes@mesi.com,850-378-9538,Miami,FL,33101,"7607 Washington Blvd, Miami, FL, 33101",235.2,3
GT0003612,Morgan Capital Group,Piper Sandler,9963980,Amanda,Morgan,amorgan@pipesand.com,846-496-3098,Philadelphia,PA,19101,"8186 Hill Ln, Philadelphia, PA, 19101",937.1,4
GT0003613,The Ross Wealth Advisors,Ameriprise Financial,1468320,Kevin,Ross,kross@amer.com,359-858-2640,Miami,FL,33101,"4920 Park Way, Suite 3199, Miami, FL, 33101",308.3,6
GT0003614,The Rivera Advisory Group,LPL Financial,3289256,Andrew,Rivera,arivera@lpl.com,454-512-6454,Seattle,WA,98101,"4010 Washington Rd, Suite 2208, Seattle, WA, 98101",203.2,3
GT0003615,Cox Private Client Group,HighTower,6087959,Thomas,Cox,tcox@high.com,819-849-3437,Tampa,FL,33601,"87 Park Ct, Suite 926, Tampa, FL, 33601",307.4,3
GT0003616,Henderson Wealth Advisors,Mesirow Financial,2308430,Amanda,Henderson,ahenderson@mesi.com,574-888-8486,Chicago,IL,60601,"7895 Main Ave, Chicago, IL, 60601",41.5,2
GT0003617,The Hernandez Private Client Group,Janney Montgomery Scott,2159869,Joseph,Hernandez,jhernandez@jannmontsc.com,562-449-5478,Cincinnati,OH,45201,"2629 Commerce Ave, Suite 2333, Cincinnati, OH, 45201",147.4,5
GT0003618,The Simmons Wealth Partners,Piper Sandler,2077186,Sharon,Simmons,ssimmons@pipesand.com,585-406-8348,Memphis,TN,38101,"5969 Main Rd, Memphis, TN, 38101",392.8,6
GT0003619,Moore Wealth Solutions Group,Wells Fargo Advisors,2551513,Donna,Moore,dmoore@wellfargad.com,263-231-5338,Chicago,IL,60601,"4832 Park St, Suite 1981, Chicago, IL, 60601",3835.1,5
GT0003620,Moore Wealth Advisors,Merrill Lynch,7660217,Mark,Moore,mmoore@merrlync.com,779-496-3392,Cleveland,OH,44101,"7315 Liberty Way, Cleveland, OH, 44101",482.3,6
GT0003621,Henderson Financial Advisory Group,Hightower Advisors,8470241,James,Henderson,jhenderson@highadvi.com,627-954-4708,Miami,FL,33101,"1646 Pine Ln, Suite 3158, Miami, FL, 33101",2265.7,2
GT0003622,Baker Wealth Solutions Group,RBC Wealth Management,5635900,Ryan,Baker,rbaker@rbc.com,311-472-4046,Chicago,IL,60614,"7076 Hill Blvd, Suite 225, Chicago, IL, 60614",92.2,5
GT0003623,Allen Wealth Management Team,Piper Sandler,9493615,Margaret,Allen,mallen@pipesand.com,963-264-7767,Miami,FL,33101,"8147 Hill Blvd, Miami, FL, 33101",109.4,6
GT0003624,The Green Wealth Solutions Group,Stifel Financial,9930547,Deborah,Green,dgreen@stif.com,491-872-8775,Pittsburgh,PA,15201,"4253 Park Ct, Pittsburgh, PA, 15201",237.1,4
GT0003625,Baker Asset Management Group,Raymond James,8688134,Patricia,Baker,pbaker@raymjame.com,777-769-9899,San Francisco,CA,94101,"2925 Elm Ln, Suite 2934, San Francisco, CA, 94101",130.8,4
GT0003626,The Foster Financial Advisory Group,Ameriprise Financial,1158107,John,Foster,jfoster@amer.com,315-507-7544,New York,NY,10017,"1941 Maple Pl, Suite 1417, New York, NY, 10017",101.3,4
GT0003627,The Clark Private Client Group,Dynasty Financial Partners,7379983,George,Clark,gclark@dynapart.com,593-331-8063,Pittsburgh,PA,15201,"9742 Elm Dr, Suite 1486, Pittsburgh, PA, 15201",51.8,3
GT0003628,The Foster Wealth Management Group,Merrill Lynch,6892946,Kathleen,Foster,kfoster@merrlync.com,400-809-6483,Pittsburgh,PA,15201,"3004 Liberty Rd, Suite 944, Pittsburgh, PA, 15201",451.5,5
GT0003629,The Bell Wealth Management Team,LPL Financial,9212388,Deborah,Bell,dbell@lpl.com,232-325-4618,Pittsburgh,PA,15201,"1557 Maple Ave, Suite 599, Pittsburgh, PA, 15201",455.4,5
GT0003630,The Powell Wealth Partners,LPL Financial,3383525,Donald,Powell,dpowell@lpl.com,501-776-3889,San Diego,CA,92101,"2038 River Ave, Suite 2472, San Diego, CA, 92101",635.0,4
GT0003631,Lewis Family Wealth Group,Steward Partners,6430076,Joshua,Lewis,jlewis@stewpart.com,900-823-4534,Chicago,IL,60601,"5711 Market Ave, Chicago, IL, 60601",158.2,4
GT0003632,The Scott Asset Management Group,Steward Partners,8268205,Michelle,Scott,mscott@stewpart.com,362-938-8928,Cleveland,OH,44101,"3489 Capital Way, Cleveland, OH, 44101",275.6,3
GT0003633,The Sanchez Capital Group,Wells Fargo Advisors,3368935,Sandra,Sanchez,ssanchez@wellfargad.com,762-630-9741,Boston,MA,02134,"7793 Commerce Ln, Suite 2945, Boston, MA, 02134",1240.5,5
GT0003634,The Nelson Wealth Partners,Wells Fargo Advisors,8377596,Mary,Nelson,mnelson@wellfargad.com,340-248-8202,Detroit,MI,48201,"5796 Oak Way, Suite 2528, Detroit, MI, 48201",245.2,2
GT0003635,Coleman Private Client Group,Raymond James,5618613,Sandra,Coleman,scoleman@raymjame.com,498-280-7887,Detroit,MI,48201,"4680 Financial Dr, Suite 3236, Detroit, MI, 48201",52.5,2
GT0003636,Green Asset Management Group,Piper Sandler,1477904,David,Green,dgreen@pipesand.com,374-596-3050,Nashville,TN,37201,"1629 Market St, Suite 2939, Nashville, TN, 37201",205.5,2
GT0003637,The Young Private Wealth Group,Oppenheimer & Co,6458259,Dorothy,Young,dyoung@oppe.com,375-348-2457,Denver,CO,80201,"7005 Sunset Way, Suite 2947, Denver, CO, 80201",111.6,2
GT0003638,Stewart Asset Management Group,RBC Wealth Management,5881799,Deborah,Stewart,dstewart@rbc.com,723-496-6264,Chicago,IL,60614,"4440 Hill Dr, Suite 2001, Chicago, IL, 60614",40.2,4
GT0003639,Baker Private Client Group,Mesirow Financial,5924142,Michelle,Baker,mbaker@mesi.com,630-966-6674,Kansas City,MO,64101,"1643 Market Dr, Suite 1101, Kansas City, MO, 64101",417.7,3
GT0003640,The Thompson Private Wealth Group,Janney Montgomery Scott,4302644,Donna,Thompson,dthompson@jannmontsc.com,240-540-8483,Portland,OR,97201,"5787 Lincoln Ct, Portland, OR, 97201",182.6,5
GT0003641,The Davis Wealth Management Group,Mesirow Financial,7405403,Rebecca,Davis,rdavis@mesi.com,637-636-1730,Cleveland,OH,44101,"6334 Financial Rd, Suite 3935, Cleveland, OH, 44101",1622.8,4
GT0003642,The Jackson Wealth Management Team,Oppenheimer & Co,9604978,Dorothy,Jackson,djackson@oppe.com,831-619-7102,San Diego,CA,92101,"5672 Washington Blvd, Suite 1143, San Diego, CA, 92101",323.1,5
GT0003643,The Wilson Wealth Management Team,Ameriprise Financial,5361998,Paul,Wilson,pwilson@amer.com,400-782-8142,Charlotte,NC,28201,"8527 Hill Ct, Charlotte, NC, 28201",1804.0,4
GT0003644,The Roberts Wealth Management Group,Morgan Stanley,3606870,Sarah,Roberts,sroberts@morgstan.com,207-725-8999,Chicago,IL,60601,"1732 Madison Dr, Suite 2358, Chicago, IL, 60601",291.8,2
GT0003645,The Ramirez Wealth Advisors,Dynasty Financial Partners,4697461,Sarah,Ramirez,sramirez@dynapart.com,772-308-9753,Kansas City,MO,64101,"7830 Capital Blvd, Suite 1461, Kansas City, MO, 64101",390.8,2
GT0003646,Cox Family Wealth Group,UBS Financial Services,8062924,Richard,Cox,rcox@ubs.com,962-208-2680,Baltimore,MD,21201,"8380 Oak Ct, Suite 1900, Baltimore, MD, 21201",318.0,4
GT0003647,The Taylor Capital Group,Raymond James,3159163,Emily,Taylor,etaylor@raymjame.com,902-730-4683,Nashville,TN,37201,"2754 Market Ave, Nashville, TN, 37201",161.0,5
GT0003648,The Edwards Asset Management Group,Baird,9208001,Rebecca,Edwards,redwards@bair.com,405-279-4378,Indianapolis,IN,46201,"1368 Capital Pl, Indianapolis, IN, 46201",182.6,6
GT0003649,The Anderson Wealth Partners,RBC Wealth Management,4059586,Donald,Anderson,danderson@rbc.com,552-550-5047,Indianapolis,IN,46201,"8059 Jefferson Rd, Suite 3628, Indianapolis, IN, 46201",139.1,6
GT0003650,Taylor Capital Group,Baird,6663342,Sharon,Taylor,staylor@bair.com,312-592-4514,Cincinnati,OH,45201,"9768 Maple Pl, Suite 491, Cincinnati, OH, 45201",78.8,4
GT0003651,The Howard Capital Group,LPL Financial,4275284,Steven,Howard,showard@lpl.com,494-324-4838,Richmond,VA,23220,"5469 Main Dr, Suite 1747, Richmond, VA, 23220",1259.3,2
GT0003652,Reed Financial Group,Stifel Financial,9472695,Dorothy,Reed,dreed@stif.com,651-533-8304,Cincinnati,OH,45201,"4941 Liberty Ln, Suite 1391, Cincinnati, OH, 45201",723.1,4
GT0003653,The Allen Financial Advisory Group,Steward Partners,9194445,Dorothy,Allen,dallen@stewpart.com,422-829-3898,Columbus,OH,43201,"1733 Cedar Rd, Columbus, OH, 43201",947.8,6
GT0003654,The Bell Investment Group,Rockefeller Capital Management,1974489,Barbara,Bell,bbell@rockcapi.com,423-987-2066,Pittsburgh,PA,15201,"5578 Pine Dr, Suite 2825, Pittsburgh, PA, 15201",35.5,5
GT0003655,Miller Private Client Group,Steward Partners,8194576,George,Miller,gmiller@stewpart.com,906-962-4590,St. Louis,MO,63101,"8938 Broadway Ln, Suite 3723, St. Louis, MO, 63101",136.8,5
GT0003656,The Robinson Wealth Management Team,Stifel Financial,4998924,David,Robinson,drobinson@stif.com,856-731-5078,Cleveland,OH,44101,"4320 Pine St, Suite 3280, Cleveland, OH, 44101",51.2,5
GT0003657,Moore Private Client Group,HighTower,3634022,Melissa,Moore,mmoore@high.com,930-991-1698,San Diego,CA,92101,"6898 Broadway St, San Diego, CA, 92101",449.3,6
GT0003658,Ramirez Family Wealth Group,Piper Sandler,5293672,Mark,Ramirez,mramirez@pipesand.com,518-297-1548,Baltimore,MD,21201,"9154 Lake Dr, Suite 3794, Baltimore, MD, 21201",92.5,2
GT0003659,The Anderson Financial Advisory Group,Hightower Advisors,5619820,Emily,Anderson,eanderson@highadvi.com,236-837-5022,New York,NY,10001,"5495 Market Blvd, Suite 2902, New York, NY, 10001",418.9,2
GT0003660,The Bell Wealth Advisors,LPL Financial,4542763,Cynthia,Bell,cbell@lpl.com,281-880-1176,Los Angeles,CA,90025,"7163 Madison Way, Suite 1884, Los Angeles, CA, 90025",3373.0,4
GT0003661,Bailey Family Wealth Group,Ameriprise Financial,6109684,Richard,Bailey,rbailey@amer.com,558-712-9054,Milwaukee,WI,53201,"5825 Lincoln Pl, Suite 1297, Milwaukee, WI, 53201",55.6,6
GT0003662,Morris Wealth Solutions Group,HighTower,2124683,David,Morris,dmorris@high.com,862-826-1887,San Diego,CA,92101,"6154 Financial Blvd, San Diego, CA, 92101",334.2,6
GT0003663,The Rivera Wealth Management Group,Wells Fargo Advisors,7672450,Amanda,Rivera,arivera@wellfargad.com,601-732-7973,Boston,MA,02101,"8881 Capital Ct, Suite 172, Boston, MA, 02101",279.7,2
GT0003664,White Asset Management Group,Piper Sandler,4830452,Mark,White,mwhite@pipesand.com,250-524-3290,Los Angeles,CA,90025,"4285 Maple Ave, Suite 789, Los Angeles, CA, 90025",41.1,2
GT0003665,The Stewart Wealth Partners,Oppenheimer & Co,5735079,Kimberly,Stewart,kstewart@oppe.com,814-582-8805,Denver,CO,80201,"7164 Oak Dr, Denver, CO, 80201",286.9,6
GT0003666,Hughes Wealth Management Group,UBS Financial Services,3761308,Timothy,Hughes,thughes@ubs.com,973-935-8829,Cincinnati,OH,45201,"881 Hill Rd, Suite 1837, Cincinnati, OH, 45201",509.7,6
GT0003667,Phillips Financial Advisory Group,UBS Financial Services,4291026,Jeffrey,Phillips,jphillips@ubs.com,543-507-6257,San Diego,CA,92101,"6620 Pine Ln, San Diego, CA, 92101",122.9,2
GT0003668,The Gonzales Wealth Advisors,LPL Financial,7084611,Brian,Gonzales,bgonzales@lpl.com,450-267-3920,Nashville,TN,37201,"828 Oak Ct, Nashville, TN, 37201",254.5,6
GT0003669,The Garcia Wealth Management Group,Stifel Financial,8569265,Kathleen,Garcia,kgarcia@stif.com,232-420-7626,Atlanta,GA,30301,"4122 Elm Dr, Atlanta, GA, 30301",132.8,3
GT0003670,The Martinez Investment Group,LPL Financial,2050358,Anthony,Martinez,amartinez@lpl.com,499-841-8206,Nashville,TN,37201,"2031 Market Pl, Nashville, TN, 37201",6248.5,5
GT0003671,Martinez Asset Management Group,Rockefeller Capital Management,5937991,Christopher,Martinez,cmartinez@rockcapi.com,945-344-3910,Louisville,KY,40201,"1615 Oak Ave, Suite 2130, Louisville, KY, 40201",711.0,4
GT0003672,Moore Private Client Group,UBS Financial Services,9055474,Barbara,Moore,bmoore@ubs.com,985-545-1324,Chicago,IL,60614,"8034 Financial Way, Suite 1021, Chicago, IL, 60614",60.3,3
GT0003673,Patterson Wealth Advisors,Morgan Stanley,8042167,Paul,Patterson,ppatterson@morgstan.com,915-859-6226,Salt Lake City,UT,84101,"1509 Capital Way, Suite 2071, Salt Lake City, UT, 84101",167.8,2
GT0003674,Hall Wealth Management Group,Rockefeller Capital Management,9913539,Paul,Hall,phall@rockcapi.com,905-643-9313,St. Louis,MO,63101,"7142 Elm Dr, Suite 1623, St. Louis, MO, 63101",335.0,5
GT0003675,The Gonzalez Wealth Management Team,Mesirow Financial,4271049,Ryan,Gonzalez,rgonzalez@mesi.com,910-871-2415,Chicago,IL,60601,"8072 Madison Pl, Suite 3633, Chicago, IL, 60601",61.0,5
GT0003676,The Johnson Financial Advisory Group,Merrill Lynch,8111752,Nancy,Johnson,njohnson@merrlync.com,364-954-5532,Las Vegas,NV,89101,"5015 River Blvd, Suite 3572, Las Vegas, NV, 89101",120.2,4
GT0003677,The Sanchez Private Client Group,Merrill Lynch,1670880,Amy,Sanchez,asanchez@merrlync.com,630-493-7940,Denver,CO,80201,"5579 Financial Ln, Denver, CO, 80201",81.1,2
GT0003678,Ward Advisory Group,Oppenheimer & Co,9576556,Margaret,Ward,mward@oppe.com,698-913-5452,Louisville,KY,40201,"9867 Washington Blvd, Suite 3056, Louisville, KY, 40201",102.3,6
GT0003679,Perez Advisory Group,Piper Sandler,4473159,Charles,Perez,cperez@pipesand.com,681-575-7097,Columbus,OH,43201,"8047 Commerce Rd, Columbus, OH, 43201",44.5,4
GT0003680,The Cook Wealth Partners,Piper Sandler,3404372,Kenneth,Cook,kcook@pipesand.com,466-965-7857,New York,NY,10001,"4717 Washington St, New York, NY, 10001",335.7,2
GT0003681,Taylor Financial Advisory Group,Raymond James,3317330,Mark,Taylor,mtaylor@raymjame.com,367-631-7442,Baltimore,MD,21201,"5013 Park Rd, Baltimore, MD, 21201",129.2,2
GT0003682,Scott Wealth Partners,Baird,2644918,Jessica,Scott,jscott@bair.com,493-988-3468,Denver,CO,80201,"6946 Jefferson Blvd, Suite 2793, Denver, CO, 80201",480.2,4
GT0003683,The Stewart Wealth Management Group,Oppenheimer & Co,9427442,Patricia,Stewart,pstewart@oppe.com,260-692-2151,Hartford,CT,06101,"998 Oak Blvd, Suite 2252, Hartford, CT, 06101",695.6,6
GT0003684,Collins Wealth Management Team,Ameriprise Financial,5014599,Sandra,Collins,scollins@amer.com,812-817-7375,Salt Lake City,UT,84101,"7838 Capital Dr, Salt Lake City, UT, 84101",1076.0,3
GT0003685,The Wood Private Wealth Group,LPL Financial,9596116,Donna,Wood,dwood@lpl.com,415-764-7529,Miami,FL,33101,"8553 Financial Ct, Suite 2200, Miami, FL, 33101",27.5,2
GT0003686,Flores Advisory Group,LPL Financial,2719601,Angela,Flores,aflores@lpl.com,587-556-3957,Richmond,VA,23220,"2328 Park Rd, Suite 3410, Richmond, VA, 23220",168.3,6
GT0003687,Washington Private Wealth Group,HighTower,7038273,Deborah,Washington,dwashington@high.com,336-316-9565,Richmond,VA,23220,"411 Madison Ct, Suite 3846, Richmond, VA, 23220",579.9,6
GT0003688,Brown Private Wealth Group,LPL Financial,6886602,Ronald,Brown,rbrown@lpl.com,258-754-7465,Atlanta,GA,30301,"7598 Cedar Blvd, Suite 2685, Atlanta, GA, 30301",213.3,5
GT0003689,Howard Wealth Management Group,UBS Financial Services,8453719,Daniel,Howard,dhoward@ubs.com,751-623-8260,Detroit,MI,48201,"3751 Capital Pl, Suite 376, Detroit, MI, 48201",39.0,6
GT0003690,Rivera Family Wealth Group,Dynasty Financial Partners,9411717,Robert,Rivera,rrivera@dynapart.com,787-782-4730,Portland,OR,97201,"3559 Oak Rd, Suite 2090, Portland, OR, 97201",503.7,4
GT0003691,Powell Financial Advisory Group,Oppenheimer & Co,4949097,Robert,Powell,rpowell@oppe.com,447-355-5581,Boston,MA,02101,"9112 Broadway Pl, Suite 1534, Boston, MA, 02101",179.7,2
GT0003692,The Howard Asset Management Group,Ameriprise Financial,7859479,Linda,Howard,lhoward@amer.com,972-602-2328,Milwaukee,WI,53201,"3465 Cedar Ln, Suite 1075, Milwaukee, WI, 53201",318.0,4
GT0003693,White Family Wealth Group,Ameriprise Financial,3473354,Mary,White,mwhite@amer.com,606-876-9575,Seattle,WA,98101,"5289 Oak St, Suite 2364, Seattle, WA, 98101",99.4,4
GT0003694,Robinson Wealth Advisors,Hightower Advisors,1139059,Deborah,Robinson,drobinson@highadvi.com,227-792-9371,Austin,TX,78701,"7025 Jefferson Blvd, Austin, TX, 78701",127.8,4
GT0003695,The Green Wealth Partners,Merrill Lynch,8837746,Betty,Green,bgreen@merrlync.com,965-428-6648,Charlotte,NC,28201,"9951 Broadway Rd, Suite 3525, Charlotte, NC, 28201",113.3,4
GT0003696,Adams Capital Group,RBC Wealth Management,7572496,Amy,Adams,aadams@rbc.com,302-932-2007,Milwaukee,WI,53201,"7985 Broadway Pl, Suite 712, Milwaukee, WI, 53201",122.6,3
